"290	45.5339622	-122.8975887	7	16	"
"586	33.7927736	-84.3518195	10	17	"
"1006	33.9086818	-84.3606073	9	19	"
"916	45.4783598	-122.6962009	11	18	"
"807	42.2610572	-70.9785976	10	17	"
"116	30.264852	-97.7442	10	21	"
"297	33.9184771157	-84.3774998029	9	17	"
"339	33.8769647	-84.3839251	7	16	"
"498	30.393002	-97.726283	10	20	"
"508	45.5188629118	-122.6838598626	8	17	"
"6	45.543094	-122.865831	10	18	"
"86	28.586847	-81.294184	9	17	"
"820	42.3616916	-71.05697	8	18	"
"586	28.5866625332	-81.4118395653	10	20	"
"297	42.539067	-70.948238	10	19	"
"757	45.512151	-122.612876	9	22	"
"390	28.5093554	-81.4309007	9	21	"
"616	28.5439722	-81.7433627	2	17	"
"104	45.5513426	-122.6751785	16	21	"
"379	28.5619374	-81.3647111	7	19	"
"545	42.4731685	-70.9573038	9	20	"
"541	30.344542	-97.965446	8	19	"
"291	49.2426692439	-123.0040890995	9	23	"
"666	42.367407	-71.023418	5	11	"
"295	45.5378275	-122.5786956	8	18	"
"82	42.1772198	-71.2042619	8	18	"
"582	49.2838559	-123.1091282	11	19	"
"759	42.381	-71.09978	12	17	"
"377	28.8795035062	-81.164966058	8	22	"
"397	33.8284903334	-84.3285609	10	20	"
"332	30.2677592	-97.7401409	12	19	"
"207	45.3978664	-122.6201637	10	18	"
"86	30.046418	-97.842873	9	18	"
"750	30.4133184	-97.7089519	9	17	"
"1006	40.018871	-105.262465	8	17	"
"757	30.449808	-97.7894451677	10	20	"
"343	39.944355	-83.2719873	11	22	"
"229	40.019961	-105.271464	11	17	"
"807	42.3502193	-71.2067216	10	19	"
"1050	28.368815	-80.700464	7	14	"
"362	40.137531	-82.9467108	8	16	"
"1135	33.8794658779	-84.2068615846	6	20	"
"238	33.75445	-84.391383	7	23	"
"95	30.180616	-97.747982	7	21	"
"757	42.1595822	-70.8583078	10	20	"
"910	28.3913594	-81.2479252	9	19	"
"339	42.1763507	-70.9558874	9	17	"
"764	33.7436586	-84.4384772	17	22	"
"332	42.4611368	-71.0364515	9	19	"
"462	42.370223	-71.1620258	9	17	"
"739	45.5245466866	-122.6808009537	9	16	"
"1084	30.2373334	-97.8401719	9	18	"
"531	30.2965801815	-97.707214281	10	14	"
"545	42.2493156	-71.0008972	9	17	"
"1047	45.4789575	-122.6202643	11	20	"
"531	28.5532528	-81.3774861	11	14	"
"1135	45.5174854	-122.6599306	12	19	"
"229	40.156131	-83.094608	11	22	"
"906	45.4975622705	-122.6347395033	6	19	"
"390	28.689131	-81.397245	10	14	"
"207	33.877324	-84.3800988	9	17	"
"247	28.5069556	-81.4866799	14	18	"
"449	42.350853	-71.0755439	8	18	"
"175	42.2766061879	-71.0294382973	5	21	"
